customer_id	date	comments
265468	2022-02-03	The banks website is really easy to navigate. I guess everything is pretty decent overall.
180418	2022-11-22	
226893	2022-09-12	The band ' s customer service is unhelpful. Just unacceptable relai.
41093	2021-05-05	The fees for overdraft protection are too expensive. I had higher expectations for the service provided.
258766	2021-09-13	The mortgage rates available at this bank are quite competitive
222083	2022-12-07	I prefer not to comment on this
83149	2021-10-19	Banking fees with this bank are quite reasonable. V pleased with the overall banking services, and I would highly recommend them
216690	2021-12-19	Interest rates on home mortgages are too high these days. Think Ill close my account
332098	2022-04-21	Banking fees [[ara manageable | On pretty satisfied. ...
90767	2022-12-10	
200276	2021-02-13	no
376021	2022-07-20	The bank ' is locations are not conveniently. Services really needd to be improved at this bank. ...
362545	2022-03-26	Rude customer service provided
323059	2021-06-26	The website for this bank is really good | The bank has an extensive branch network | Pretty good overall but could do better.
199771	2022-02-21	The bank offers some good savings rates. Overall, Im happy enough.
388199	2021-06-08	The service provided to your customers is v disrespectful. Not good enough at all!!.
289137	2021-04-30	The customer service is below par. I'm not happy with the service I received and wouldn't suggest it to anyone else
243676	2022-09-21	Savings interest rates are unacceptably law. Services really need to be improved at this banck.
99847	2021-12-15	
321804	2022-11-26	bank's branches are in good locations. the charitable work that this bank does in our area is truly amazing
266600	2022-02-14	The environment is a shared responsibility, and your bank can do better.
59524	2021-07-14	no coment
206953	2021-09-15	The phone app provided by the bank is quite useful * In general, this bank is acceptable.
16319	2022-10-12	No comment
10847	2021-07-02	The bank has branches located in convenient areas. Everything is pretty good
225109	2021-05-08	
306664	2022-04-22	Your additional charges for online banking are unreasonable and need to be improved in the future.
307012	2021-02-28	The locations of the bank are inconvenient. Services really need to be improved at this bank.
109248	2022-10-30	Glad your bank cares about the environment. In general I ' m happy with mh plank
135243	2022-05-25	It's been a truly great experience overall, thank you.
353807	2022-12-13	Bank branches are really easy to find. Happy enough with my bank
180818	2021-06-20	
328736	2022-09-19	The phone app provided by the bank is really helpful
1226	2021-04-04	Your branches are hard to find after you've closed so many. Not good customer service. Seriously considering switching to a rival bank.
206169	2021-02-02	Ok charges. In general Im happy with my bank..
263053	2021-12-15	Dealing with this bank is pretty convenient because of the easily accessible branch network | On the whole, Im reasonably pleased with my bank.
271573	2022-04-09	You guys need to do better
248865	2021-04-01	Good services for people like me. On the whole, youre doing fine.
226555	2022-03-04	Your fees are too much; I'm considering switching banks due to the consistently poor service;
312346	2022-09-24	Your poor service is making me switch bank.
270734	2022-11-14	
252671	2022-05-29	Online banking is convenient and easy with this bank
387878	2022-08-10	---The bank's mobile app makes banking on-the-go a breeze; Decent overall service, but there's still room for betterment;---
184967	2021-05-16	The bank neds to take steps to address customers ' conserns about datas privacy. This is unacceptable and needs to be addressed.
124212	2021-09-12	Extremely happy with my bank...
41903	2022-04-11	no
104733	2021-09-27	Bank fees are too high if you look at other banks now
81808	2021-06-05	No comment
2865	2022-07-25	Online banking service is very extensive. I'm thoroughly content with my bank's banking services overall.
219043	2021-11-22	Mbile app user experience is unsatisfactory. Your bank should take a more active role in preserving the environment. Need to do better in future.
150000	2022-10-13	[None]
339285	2022-09-12	mobile banking app requires improvement. i'd like to see you contribute more to our community. really not happy with you!.
113503	2022-10-31	Bank has very few services that meet my requirements. Bank should take a leadership role in community development. Really poor service from you!!...
329074	2022-09-19	Fees for using this bank acconunt are too steep. Might just close my acconunt now.
185819	2021-07-12	Charges on current account are too high. Disappointed with the service provided by this bank.
236965	2022-07-31	not many financial products for people like me, looing at other banks noe
280628	2021-12-05	Nothing to comment hier..
278479	2021-08-26	The mortgage rates seem to be quite fair.
86116	2021-05-12	
220244	2021-07-13	
307856	2022-06-11	
207631	2021-01-16	
174503	2022-01-14	Mortage rates are too high. I'm seriously considering switching to another bank.
43762	2022-07-14	Fees for making bank transfers are too high. Bank's mortgage offerings are quite limited. The unacceptable service provided requires immediate attention
357234	2022-01-20	nothing to add
61033	2021-04-11	i can't afford to keep paying these high banking fees, bank's customer service needs to be more responsive..
305524	2021-12-14	This plank offers pretty good savings interest rates
307722	2021-11-29	the financial products offered by the Bank are varied and advantageous;
188828	2022-09-05	Dealing with this bank is extremely inconvenient.
320728	2022-06-11	
93443	2022-05-03	As a financial institution, your bank has a duty to think about the environment, and I wish I had not opened an account with that bank.
109768	2021-10-21	Decent stuff overall
83941	2021-04-02	Both your mortgage and savings rates are poor; I'll be switching banks soon due to the poor overall experience
86346	2021-05-02	Banking fees are becoming unreasonable. Just unacceptable really...
334146	2021-10-24	banking fees are competitve, by ann lage, i ' m quite satisfied with my bank. ..
333727	2021-04-14	Bank has many ATMs. Overall, I'm satisfied with the service you provide.
305619	2021-01-06	Bank branches are really easy to find. My community is lucky to have a bank that does such excellent charity work. There's room for improvement at this bank.
121508	2022-12-15	Please reduce your monthly charges. Im not happyy with thirty service I received and wouldnt sugest it to anyone else.
245191	2021-05-25	The online banking servic provided by the bank ti's excellent. In jeneral I ' m fairly content with my bank
209159	2021-12-09	
209314	2021-09-30	The service provided by this bank is very disappointing.
354022	2021-02-12	Bank's phone app is really great. V satisfied with the great banking service provided
260429	2022-11-18	Overall youre doing a decent job
370996	2021-09-18	Your savings interest rates are lower than other banks. I believe your bank can do better in terms of customer satisfaction. Might just close my account now..
7145	2022-09-01	The bank charges are - all in all - quite reasonable.
240831	2022-06-14	Bank branches are really difficult to find
133339	2021-11-20	Monthly fees aren't too bad. Very good, would recommend to a friend
292370	2022-10-04	
178970	2022-08-19	I'm not satisfied with the high fees I have to pay. You guys need to do better..
123529	2022-01-05	This bank needs more branches!. My dissatisfaction with the bank is so great that I would not recommend it.
104473	2021-11-30	The range of financial serves provied by the bank is exceptional;
142610	2021-01-06	It ' s been an excellent experinces overall..
323393	2021-06-02	nothing to comment here...
213599	2021-11-27	This band has good options for mortgage ond savings rates. I guess everything is'll pretty decent overall. ..
95766	2021-03-24	
261000	2022-01-30	The bank's mortgage rates are unreasonably high. Just not acceptable.
150019	2021-05-10	It's a challenge to locate bank branches. The service you provided was very disappointing
1518	2022-06-02	Poor savings interes rates; I expected a higher level of service from this bank and have been left down
30640	2022-01-12	Your moatgage rates are exorbitant!.
193249	2021-10-29	This bank's ATM network is good. Happy enough with my bank.
41064	2021-07-30	the bank's customer service is unsatisfactory. just unacceptable really....
83456	2021-07-29	Bank's mobile app offered by the bank is secure and easy to use. I'm pretty satisfied
332479	2021-12-15	Fees and charges with this bank are acceptable. The bank has competitive mortgage rates that are worth considering. Reasonably good option for banking.
29347	2021-03-15	
133046	2021-07-15	the phone app is challenging to use
281483	2022-02-20	Not many financial products for people like me. That's unacceptable and needs to be addressed...
94571	2022-03-20	
185561	2022-01-05	Thinking of closing my account
234059	2022-03-17	Pretty reasonable banking fees I guess. Im satisfied with my bank....
159166	2021-11-23	Community involvement should be a prirority for the bank.
252888	2021-03-09	
1119	2021-09-27	
283351	2022-08-12	Your bank should give back to the local community. I wish i hadnt opened an account with this bank....
359672	2022-07-24	know comments.
60392	2022-07-09	No comment
123553	2021-03-14	The selection of mortgage products offered by the bank is extensive.
112271	2022-02-09	Mobile app experience could be better. Disappointed with the service provided by this bank.
15922	2021-01-18	We have no local ATMs!!. The mobile app needs to be more secure. The banks overall poor service has me contemplating switching.
360638	2021-07-03	You needs to take data privacy more seriously. Jast unucceptable really.
63757	2021-11-05	
50104	2022-04-09	
275510	2022-08-05	
375632	2022-12-15	Banking institution needs to become more involved in local affairs
251980	2022-06-23	The bank has inconveniently located branches. You need to take data privacy more seriously. This is unacceptable!.
92061	2021-04-28	Banks mortgage options are not comprehensive * This banks service is really unacceptable!.
244101	2022-10-02	The bank has impressive savings rates that are hard to find elsewhere.
326431	2021-03-16	
196435	2022-02-18	( no coment )
130049	2021-07-19	i find the bank ' s services to bè quiete impressive;
139962	2022-09-06	
135320	2022-07-17	The mortgage rates are too much of a burden | The bank's mobile app is unsatisfactory | I'll be switching banks soon due to the poor overall experience
22962	2022-04-07	
32289	2022-09-01	I appreciate the banks commitment to online banking security. Im quite satisfied overall
21032	2021-10-09	Very liminted mortgage products * Services really need tm be improved at this bank
210862	2021-09-07	I'm content enough with my bank.
35888	2022-04-24	Good selection of financial products * In general, I am quite satisfied with my bank
376072	2022-12-20	My bank must prioritize supporting locoal businesses and organisations. Ths bank is not up to scratch.
229497	2021-02-01	
194376	2022-04-01	
251343	2022-04-30	Well - designed mobail app. Decent stuff overall
72715	2022-02-06	
12056	2022-09-10	
191450	2021-07-14	No comment.
110061	2022-04-10	don ' t like the mobile application. I think your bank needs to invest more in customer srvice training. i had higher expectations for the services provided.
9517	2021-09-14	Mbile app user experencia is unsatisfactory * Might close vy account
282328	2021-07-03	
338436	2021-04-17	customer service is rude!!.
333328	2022-01-14	Happy enough with my bank
66240	2021-01-30	No comment
60129	2022-05-18	[None]
71081	2022-03-21	Locations are covenient. Generally speaking, things are pretty good but could improve.
169306	2021-10-16	- - - No coment - - -
66552	2021-02-12	By and large, I'm quite satisfied with my bank.
67852	2022-03-23	Bank is decent overall.
71483	2022-06-14	Mortgage rates are too expensive.
81857	2021-06-01	
204104	2021-04-06	Okay overall
95864	2021-12-18	Customer service is nice!. In general I'm fairly content with my bank.
270604	2021-07-19	Mobile app experience could be better. Ive been thoroughly disappointed with the level of service provided by this bank
250189	2022-09-19	There's a scarcity of ATMs for this bank. Might close my account.
332471	2021-04-25	Bank is decent overall...
217327	2021-09-02	Not enough twigs! You guys need to do better.
293285	2022-12-20	
131687	2021-10-18	I's wish i hadn ' t opened an account wuth this bank
15740	2021-09-10	Bank's mortgage offerings are very limited. I expected better service from this bank and have been disappointed.
306086	2021-10-26	
355752	2021-05-04	Really poor overall. Think i'll switch bank soon..
195939	2021-05-10	Well done for providing such great customer service. I'm content enough with my bank.
158054	2022-05-21	Overall, I ' am very pleased and satisfied witw the banking services provided my my bank. ...
285289	2021-02-01	Very satisfied with the quality of customer service provided by this bank. I'm satisfied with my bank
299598	2022-08-01	The mobile app is not good | Need to do better in future.
388163	2022-10-13	Both yoyur mortgage and savings rates as poor. Im seriously considering taking my business elsewhere.
132428	2021-06-28	the bank has branches located in convenient areas. good option for banking in ireland...
298270	2022-04-01	
346099	2022-05-20	
57642	2022-10-25	No comment
255900	2022-11-23	- - - Fees too high for banking. The bank could moke a biger impact is the community. This bank is not up to scratch - - -
47846	2022-06-14	The mobile application is secure and reliable; Overall you're doing okay;
203417	2022-10-13	Don't like your bank's phone application. My experience with this bank's service has been so negative that I wouldn't suggest it to anyone
299245	2021-08-14	Bank offers only a few services for my needs. Your poor service has me thinking about switching bank....
110165	2021-03-09	
175266	2021-06-16	Whay am I getting all these fees? . Customer services - not good! . This was unacceptable!
58358	2022-10-07	
376983	2022-06-14	Im tired of the banks bad customer service...
98309	2021-09-23	The bank needs to be more careful with customer data. Must try harder.
284181	2021-06-21	
169791	2022-11-13	These fees for basic banking services are unreasonable. Thinking of closing my account
386902	2021-12-11	
95767	2022-09-04	The environment is a shared responsibility, and tour bank cai do better. ...
244067	2021-05-05	Not many branches in this area. I'm not happy with the service I received and wouldn't suggest it to anyone else
336874	2021-09-18	The bank could make a bigger impact in the community. Low quality customer service. The service provided by this bank has been completely unsatisfactory.
302563	2021-08-03	The customer service at this bank is first class; overall you are doing well...
145771	2021-02-27	The bank offers some good savings rates. In general, I am very satisfied.
256143	2021-08-23	The bank could make a bigger impact in the community. Jast unacceptable relai
28605	2021-08-08	Your bank needs to take data privacy more seriouly | Bank could do more to protectes the environment | Level of customerservice provided by your bank is nt impressive. ..
196427	2022-07-22	You need to take data privacy more seriously. I don't feel like this bank values my business..
149223	2022-05-05	Online banking is convenient and easy with this bank;
140312	2022-09-23	- - - the rates for savings e poor. really not satisfaied - - -
246341	2022-09-25	well done fgor providing such great customer service. the services provided by the bank are of high quality. by and large, i ' M quite satisfied with iMy bank
332150	2021-12-02	the rates for savings are poul
143134	2021-07-18	The bank's mobile app is really fantastic. By and large, I'm quite satisfied with my bank...
249831	2022-05-05	No comment
83703	2021-09-30	Fees are reasonable * Generally a good option for banking...
149891	2022-07-15	Your plank needs to care morre about the environnment. The banks overall poor performance has made me decide to switch soon.
142324	2022-04-15	Nothing to say...
350850	2021-07-25	Community outreach should be a top priority for the Bank, which is unacceptable and needs to be addressed.
129343	2022-02-01	
83320	2022-05-13	Not happy with fees.
375283	2021-10-19	
311440	2021-09-17	What I experienced is just bot acceptable
47756	2021-08-28	The bank provides attractive options for mortgage and savings rates
285692	2021-11-15	Mortage rates are too high. It's hard to find ATMs for this bank. Seriously considerin switching to a rival bank
126697	2021-05-03	There is definitely room for improvmment in your banking service..
129464	2021-07-15	
74144	2022-08-01	
133697	2022-05-10	this bank provides a variety of financial products that are useful, im satisfied enough with my bank
66174	2022-05-25	Well designed mobile app which is easy to use even for people like me!. Overall pretty happy with my bank..
351984	2021-05-19	The customer service provided is rude. My dissatisfaction with the bank is so great that I would not recommend
41425	2022-02-10	The level of customer service provided by this bank is top-notch.
39597	2021-06-07	The banking feel are unaffordable. Mortgage rates just too much. I wish ye hadnt opened an account with these bank
204031	2021-07-22	It ' is good wo see thst my bank is actively involved in supporting local groups. In general I ' m very pleased and satisfied with the service. ...
214648	2022-04-11	Glad your banks takes our privacy seriously
306066	2022-12-17	---Not enough local branches for this bank. Your poor service has me thinking about switching bank.---
302411	2021-08-18	Overall you're doing okay.
142403	2021-09-17	The poor service provided by this bank is why I wouldn't recommend it...
269661	2021-09-09	
80418	2022-01-29	The bank's branches are easily accessible.
32007	2022-03-29	
347550	2021-11-23	no comment
225045	2022-05-17	The services that this bank offerts are top - notch. Overall I ' my satisfied with there service you provide.
331080	2022-01-07	
66726	2021-04-17	Very limited sevices für people like me. I ' ve been disappointed with the service provided by this bank and am considere taking my business elsewhere.
182310	2022-02-09	More financial products need to be added to the bank's range...
159947	2021-01-29	---The bank has impressive savings rates that are hard to find elsewhere. I'm quite content and happy with the service from this bank.---
4389	2021-04-25	Reasonable monthly fees
163235	2022-06-15	The fees for opening a new account are too much. I expected a better level of service from my bank and feel let down
292034	2021-03-24	This bank's mortgage rates are quite competitive * There are plenty of ATMs from this bank * Overall, I'm happy with the bank's service
345629	2022-09-25	The bank's branches are in convenient locations, and I'm happy enough with my bank.
131587	2021-06-04	Phone app is diffilcult to use. Services really need to he improved at this bank
253872	2021-11-04	Mobile app is really good. To summarise, I'm reasonably pleased
28864	2021-04-19	Seriously considerin switching to a rival pank
199716	2021-03-02	This bank has exceeded my expectations with their customer service. Generally speaking, things are pretty good but could improve
322289	2021-11-07	Please reduce your monthly charges. Im seriously considering taking my business elsewhere.
288564	2022-06-03	The fees for ATM transactions are too high. You guys need to do better.
217966	2022-03-22	No comment
64275	2021-11-24	More financial products are needed for people like me. Really not satisfied
192482	2021-07-28	Good range of financial products. Happy enough with my bank.
139341	2021-11-02	
344966	2021-01-24	
225608	2022-06-24	Transparency is needed regarding how you use my data. Im considering switching banks due to the consistently poor service
273800	2022-07-14	Yor should give back to the comunnity. Im not sure ill stay with this bank much longer
50144	2021-08-24	Nothing to said
263260	2021-07-20	The security of your mobile app is commendable. I'm quite content with my bank.
320647	2022-09-30	The charges arent too excessive. Im satisfied with the service provided
372095	2021-05-19	Dont like your banks online site; Banking institution needs to become more involved in local affairs; Really poor service overall, considering switching bank..
373453	2021-08-12	Good services for people like me
168474	2021-07-01	Bank really doesn't engage with the community. Bank's mortgage options are insufficient. I've been disappointed with the service provided
118765	2022-03-18	This bank needs to put more effort into improving customer service.
233659	2022-11-04	I am not satisfied with the high fees I have to pay. Your banking services are not good enough
146300	2022-10-20	No comment...
171900	2022-07-25	The banke has an extensive branch network..
112515	2022-08-07	The phone apples experience is frustrating * Really poors service from you!.
108807	2021-09-25	No comment
341567	2021-07-08	your branches are difficult to find now you've closed so many...
178190	2022-03-05	Wele designed mobile app which is easy to use, even for people liket meet! ; Bank is decent overall;
287295	2021-10-19	Need to dou better in future.
42337	2022-05-07	The bank has branches located in convenient areas | I'm quite satisfied overall
92495	2021-10-01	
74896	2022-02-16	This band haves exceeded my expectations with their customer service. On the whole, you ' re doind fine. ..
78900	2022-12-10	I am pretti satisfied with the bank ' s services. Fairly good coice for banking.
45281	2021-02-23	it's encouraging to see that my bank is making an effort to be environmentally responsible. the bank has impressive savings rates that are hard to find elsewhere. good option for banking in ireland
192983	2021-09-08	---No comment---
203062	2022-07-20	Your bank needs to take data privacy more seriously. Your poor service has me thinking about switching bank
231414	2021-08-09	You need to redesign your mobile app. Really poor overall. Think ill switch bank soon
229805	2022-06-28	Bank branches are reallly ease to fined. I ' m grateful that my bank supports both our schools and community center. The banking service has been fantastic, and I ' m thoroughly impressed.
3738	2022-02-06	Your bank needs to care more about the environment
299540	2021-04-09	The charges for this bank's services are reasonable. Easy to find an ATM. In general a good option for banking
119579	2021-11-11	More financial products need to be added to the bank's range. This bank's service is really unacceptable!.
190316	2021-08-03	Really not satisfied
30355	2021-10-26	The experience with the phone app is frustrating; the bank only offers a few services for my needs; I expected a higher level of service from this bank and was disappointed.
337566	2021-08-19	Youre doing ok
246119	2022-08-19	My bank's banking services have been exceptional and I am extremely satisfied.
264919	2021-04-08	
316401	2022-07-26	Prety covenient to dear with this bank. Bank is decent overall
100621	2022-11-03	Easy to find a branch.
288289	2021-06-10	---Decent stuff overall---
256044	2021-03-17	The rates for mortgages are too costly. I ' m considere switching pank dur to the consistently poor service.
249247	2022-09-09	The bank needs to work to earn customers' trust regarding data privacy. This bank's service is really unacceptable!...
139592	2022-08-08	Dont like the online website. The fees for using this bank are too much. Might close my account.
203202	2021-02-26	My experience with this bank's service has been so negative that I wouldn't suggest it to anyone...
330171	2021-03-20	
44333	2021-04-12	mobail app appears to be secure,
328650	2022-05-07	The mobile application offered by the bank is of high quality. Everything is pretty good
175621	2022-06-04	No comment..
220876	2022-05-22	
365638	2021-06-16	Bank rearly doesnt engege with the community. This banks services too limited.
265200	2021-02-12	
386086	2021-02-05	Fees too high for banking €€€. This is unacceptable!...
54429	2021-07-16	The variety of financial produtcs privided by the bank is good
70866	2022-03-17	The mobile app experience ti's disappointing
257677	2022-06-04	not sure i trust this bank with my data; services really need to be improved at this bank;
177947	2021-07-29	the interest rates on mortgages are too excessive * not good enough at all!!..
80817	2021-09-11	
237378	2022-03-31	The customer service is ot good. Thoroughly disappointed + annoyed with the service proveded.
233945	2021-02-01	The selection of mortgage products offered by the bank is extensive. Overall this bank is ok.
151985	2021-03-19	The motrgage rates seem to be quite fair. This bank is really committed to giving back to tge community. Overall, I would say things are gppd. ..
31953	2021-03-25	You need to improve your online banking portal.
108758	2021-12-13	The customer service team went above and beyond to assist me...
41132	2021-05-11	Why am I getting all these fees?. The banks overall poor service has me contemplating switching.
260296	2022-12-13	Well designed mobile app which is easy to use, even for people like me!!. Rates offered by the bank are quite competitive
293232	2021-02-03	
191998	2021-07-22	Overall the banking services have been great. I'm content with them as a customer...
228530	2022-01-06	Credit institutions must be more involved in local affairs
187482	2022-08-28	Its inconvenient to go to the banks locations. Im thoroughly disappointed and frustrated with the service provided.
147559	2021-11-10	Lack of communit engagement forme the bank is disappointing. Ill be switching banks soon due to the poors overall experience
330639	2021-09-25	Im satisfied with the service provided
252921	2021-10-24	services are limited for customers like me. my experience with this banks service has been so negative that i wouldnt suggest it to anyone.
60126	2021-10-16	I would highly recommend this bank for its customer service
370519	2022-08-17	Your poor service ha me thinkings about switching bank. ..
105082	2022-12-11	
368701	2021-05-07	Community outreach shoulud be I top priority for the bank.
255412	2022-08-13	- - - This banks customer service is extremaly poors - - -
53990	2022-05-25	The bank's branches are located in good locations.
297117	2022-01-15	The bank offers a lot of ATM locations. The bank's website is user-friendly. Everything is pretty good
75039	2022-02-10	The Bank could do more to protect the environment, and what I have seen is simply unacceptable.
243970	2021-04-16	Banking fees are becoming unreasonable. I think is ' p going to switch to a competitor.
31529	2022-01-08	Service provided to your customers is consistently disappointing. The savins interest rates offered by this bank are dismal. Really poor servise from en!!
289287	2022-09-26	Customers' data should be handled with more care; Really not happy with this bank!;
281882	2021-03-06	Your bank should be more involved in our region; customer service is lacking; not happy; would not recommend to a friend
273270	2022-09-28	Banks customer service is impolite
248979	2022-08-04	Your mortgage rates are higher than other banks. Might just close my account now..
283890	2021-05-22	My bank has been a fantastic supporter of our local schools, which is really appreciated. To summarise, I'm reasonably pleased.
356355	2021-05-29	Services at this bank really need to be improved
33989	2022-05-22	
377093	2021-07-29	Your additional fees for online banking are unreasonable.
101492	2022-05-08	
278990	2021-12-11	---The phone app is challenging to use. Really not satisfied---
163937	2021-06-13	---well-designed mobile app. this bank is decent enough overall.---
41258	2022-05-01	
332251	2021-07-30	
141806	2021-09-30	More financial products are needed for people like me; This is unacceptable!;
237240	2021-07-16	No comment
237102	2022-11-09	Customer service is not good!. I regret opening an account with this bank
201159	2021-02-02	None..
272397	2021-11-11	The bank's mortgage rates are quite fair. Generally speaking, everything is fine
214985	2022-06-30	
57425	2021-07-08	The banks customer service is unpleasant...
301218	2021-07-06	Generally speaking, Im quite content with the service
360184	2021-06-08	I'm pretty satisfied
248764	2022-08-23	This bank is really committed to giving something back to the community, and I am quite satisfied.
312068	2021-07-11	
238638	2021-03-03	Difficult to do business with this bank without enough branches | This is unacceptable!!.
379292	2022-04-02	
378083	2022-05-18	This bank has a strong commitment to corporate social responsibility. Bank's phone app is really great. Very happy with my bank
186958	2021-11-30	The interest rates on mortgages are too excessive. This is unacceptable!!
95436	2021-02-26	
150353	2022-06-03	No comment
308106	2022-05-16	My bank's customer service team was very friendly and accommodating. Really good over all
145770	2022-05-01	The ATM network for this bank is very limited. You needs to take data privacy more seriously. This bank's service is really unacceptable!.
143844	2021-05-07	Locations are incovenient. Wou need to train your staff. Not good nough at all!
86161	2021-06-05	The bank has an impressive selection of mortgage products to choose from. To summarise, I'm reasonably pleased.
213648	2021-11-22	No comment
318258	2021-01-06	
255142	2022-05-08	The bank provides attractive options for mortgage and savings rates. In general I'm happy with my bank
21319	2022-09-13	Overall, I guess it's all pretty neat.
281513	2021-02-04	i'm quite dissatisfied and would not recommend,
216575	2021-10-04	The charges aren't too excessive. The mobile app provided by the bank is user-friendly. Thanks for your service
314205	2022-01-09	The Bank should give priority to data protection * Community involvement should be a priority for the Bank * I am not sure I will stay with the Bank for much longer
333399	2021-01-12	My bank has been a fantastic supporter of our local schools, which is really appreciated. On the whole, you're doing fine.
65912	2021-11-25	Ihe bank ' S customer service is very unsatisfactory. Thinking of closing my account.
151523	2021-05-31	no comment...
374499	2022-12-11	It's inconvenient to go to the bank's locations. Your bank needs to focus on providing better customer support. Need to do better in future...
212565	2021-09-15	
314201	2022-03-26	I have always had a great experience with the banks customer service;
369102	2021-08-28	Difficult to do business with this bank. This bank is not up to scratch...
286724	2021-02-16	In general, everything is fine...
280858	2022-07-22	This bank's ATM network is good. In general I'm happy with my bank
270663	2021-06-02	I appreciate that my bank is conscious of the environment and takes steps to protect it. In general a good option for banking.
194409	2021-03-23	Mbile app user experiece id unsatisfactory. This bank ' s service is really unacceptable!
17596	2021-05-15	Prefer not to comment
272245	2022-04-15	
77225	2021-06-10	
299165	2022-05-25	The mobile app is reliable and efficient.
288594	2022-02-24	Overall, this bank is satisfactory...
35949	2021-08-17	Not happy. Would not recommend to a friend
364594	2021-07-22	
385916	2021-01-11	Banking feed aye too high. Would not recommend to a friend.
36274	2021-01-07	
240270	2022-10-02	Good community involvement; Online banking service is very extensive;
310006	2022-07-29	Quite satisfied overall
125689	2021-04-22	What I experienced is just not acceptable
57278	2021-02-18	very satisfied with the quality of customer service provided by this bank,..
255521	2022-12-06	The pank provides attractive options for mortgage and savings rates. god option for banking in Ireland
388125	2021-02-28	
147021	2021-02-02	Things ara pretty ok but could improve.
248390	2021-09-30	no comment.
301450	2021-09-22	I regret opening an account with this bank.
119020	2021-11-24	Nothing to say
88025	2021-10-04	I ' m tired of th bank ' s bad customer service. Really por overall. Think is ' ll switch bank soon
101055	2022-06-13	Finding pank branches is quite difficult
312075	2021-10-11	Fairly satisfied overall
7246	2021-05-10	Such poor customer service. You need to train your staff. This bank's performance is unacceptable
86143	2022-05-30	Bank needs to be more involved in community events. This is not good enough
45793	2021-04-12	This bank is committed to giving back to the community. Overall, this bank is satisfactory
310507	2021-06-08	Pretty gppd.
164304	2021-11-15	This bank offers great services that cater to my needs
306651	2021-01-12	
212137	2021-03-11	No comment
237145	2022-12-13	The bank ' a brounches are heard to find. Thoroughly disappointed + annoyed with the service provided. ..
278941	2021-09-17	
10407	2022-04-18	(no comment)...
193333	2021-09-23	To summarise, I'm reasonably pleased
384128	2022-11-07	The customer service team went above and beyond to assist me. Generally speaking, things are pretty good but could improve.
232755	2022-11-09	The services tkat this bank offerts are top - notch. Everything is pretty good. ..
236496	2022-08-07	No comment
278958	2022-11-02	Really not satisfied
90094	2022-04-15	Monthly fees charged by this bank are reasonable. One of the better banks out there
106761	2021-12-01	Mobile app is really poor. The bank's overall poor service has me contemplating switching.
366645	2021-07-05	
369040	2021-11-18	No comment
102957	2022-03-07	Why are your fees so high?. Really poor service overall, considering switching banks
384183	2021-10-18	Not enough branches!
291295	2021-10-27	Lost of ATMs for this bank. ..
302581	2021-01-30	nothing to add
292548	2021-07-06	Online banking service is very extensive. Generally speaking, everything is fine
131630	2021-02-05	
259374	2021-08-21	No comment
97451	2022-06-09	The mortgage rates are quite reasonable at this bank...
364525	2021-05-31	Community involvement should be a priority for the bank. Seriously considerin switching to a rival bank...
6332	2022-08-01	You need to train yout staff
164403	2021-01-08	Bank ' s mobile apples offered by the bank ys secure and easy to use. Reasonable fees. Overall, the banking services have been great. I ' m content wint them as a customer
18203	2022-05-02	The level of customer service provided by this bank is top-notch..
239015	2021-05-15	The bank's mobile app is really easy to use. Decent stuff overall
34063	2022-06-23	Glad the bank has some good savings rates available | I ' m satisfied wath my pank
150984	2022-11-09	your bank needs to show more support for local causes, really poor service from you!!,
76694	2021-07-01	Decent overall service, but there's still room for betterment.
338740	2021-07-23	in general, im very satisfied with my bank
193815	2022-11-08	im frustrated with your excessive banking fees....
143071	2022-06-13	
37100	2022-07-22	The bank provides an extensive ATM network. You're doing ok.
194990	2021-10-23	---no---
24309	2021-01-26	The mortgage rates available from this bank are quite competitive.
29730	2022-04-17	The charges are quite fair for the services provided by this bank. The bank offers excellent services tailored to people like me. Bank is decent overall
312782	2021-06-26	this bank is really committed to giving back to ther commmunity. i ' m pretty satisfied
273033	2022-04-13	The interest rates on mortgages are too steep. I'm not happy with the service I received and wouldn't suggest it to anyone else.
219593	2021-02-19	F ' d like ou see you contribute more to our community. I' ' m seriously considering taking my business elsewhere.
282133	2021-08-27	Customers' data should be handled with more care; Really poor overall; Think i'll switch bank soon
104849	2021-10-11	It's time for your bank to make meaningful changes and contribute to a greener future
263193	2022-07-22	These fees for banking are too costly. I wish i hadn't opened an account with this bank.
378846	2022-11-25	Good secure mobile phone app provided by this bank. Overall youre doing ok
27721	2022-07-13	Savings rates are so low. Must try harder.
55416	2022-03-13	Bad customer service. Im seriously considering taking my business elsewhere
278851	2021-01-19	I'm thrilled with the overall banking services that I have received
215739	2021-11-02	We have no local ATMs!.
148103	2021-08-25	---Not enough branches!!. Your poor service is making me switch bank.---
281942	2022-09-04	Its nice to see that my bank is involved in supporting local charities. Overall this bank is ok
48086	2022-08-13	Your bank's services are limited in scope. I wish i hadn't opened an account with this bank.
138418	2021-03-24	Reasonably happy overall
352088	2021-09-16	please stop raising the mortgage interest rates. the bank needs to make data privacy a top priority. i wish i hadn't opened an account with this bank.
160316	2022-12-10	banking fees are too high €€, your branches are difficult to find now youve closed so many
287533	2022-09-29	nothing to say
340231	2021-03-09	Rates offered by the bank are quete competitive
331907	2022-02-07	The financial products offerd Bye! the bank are diverse and beneficial.
27786	2021-03-20	Overall you ' re doig a decent job
