customer_id	date	customer_gender	customer_age	customer_location	customer_type	has_cc	has_mortgage	convenience	customer_service	online_banking	interest_rates	fees_charges	community_involvement	products_services	privacy_security	reputation	satisfied
315623	2022-05-04	Male	20.0	Munster	Personal	True	True	2.0	2.0	2.0	2.0	4.0	3.0	4.0	1.0	4.0	False
379730	2021-08-28	Not specified	34.0	Munster	Personal	True	True	2.0	1.0	1.0	4.0	4.0	4.0	3.0	3.0	4.0	False
282363	2022-08-08			Leinster	Business	True	False	3.0	4.0	1.0	3.0	3.0	3.0	1.0	3.0	2.0	False
17362	2021-04-25	Female	63.0		Personal	True	True	1.0	1.0	1.0	4.0	5.0	5.0	5.0	5.0	5.0	False
299414	2022-07-02	Female	55.0	Munster	Personal	True	False	1.0	3.0	3.0	4.0	1.0	1.0	1.0	1.0	4.0	False
239166	2021-04-14	Male	56.0	Connacht	Personal	True	False	2.0	1.0	3.0	3.0	3.0	1.0	5.0		3.0	True
76573	2022-08-26		45.0	Munster	Personal	True	True	3.0	3.0	3.0	2.0	5.0	1.0	1.0	2.0	5.0	False
223177	2022-02-05	Female	54.0	Leinster	Personal	False	False	5.0	4.0	5.0	4.0	4.0	3.0	5.0	4.0	4.0	True
298846	2022-05-22	Female	24.0	Munster	Personal	True	True	3.0	1.0	3.0	3.0	4.0	2.0	4.0	2.0	4.0	False
375549	2021-10-10	Male	29.0	Leinster	Business	True	False	4.0	4.0	4.0	1.0	3.0	3.0	4.0	5.0	4.0	True
272394	2021-09-17	Female	75.0	Leinster	Personal	False	True	3.0	3.0	4.0	3.0	1.0	2.0	2.0	2.0	3.0	False
383304	2021-08-24	Female	38.0	Munster	Business	True	False	5.0	5.0	4.0	4.0	4.0	5.0	3.0	4.0	2.0	True
2797	2021-06-15	Male	43.0	Connacht	Business	True	False	1.0	3.0	2.0	5.0		4.0	5.0	4.0		False
287958	2022-06-20	Female	44.0	Leinster	Personal	True	False	3.0	1.0	2.0	3.0	3.0	4.0	3.0	3.0	3.0	False
343559	2021-10-29	Not specified	48.0	Connacht	Personal	True	False	5.0	4.0	1.0	3.0	5.0	5.0	5.0	5.0		True
267335	2021-08-18	Male	37.0	Ulster	Business	True	False	2.0	2.0	1.0	5.0		5.0	1.0	4.0	1.0	True
357380	2021-03-16		32.0	Connacht	Personal	True	True	3.0	2.0	2.0	4.0		3.0	5.0	4.0	5.0	False
98215	2021-06-06	Male	49.0		Business	True	False	3.0	3.0	5.0	5.0	5.0		5.0	5.0	3.0	True
351587	2022-06-07	Male		Leinster	Business	True	False	1.0	3.0	1.0	1.0	1.0	3.0	3.0	3.0	1.0	False
32805	2021-12-14	m	29.0		Personal	True	False	5.0	5.0	5.0	5.0	3.0	5.0	4.0	5.0	5.0	True
15806	2021-07-24	Female	40.0	Connacht	Business	True	True	4.0	4.0	4.0	3.0	4.0	3.0	5.0	4.0	1.0	False
243683	2021-03-27	Female	56.0	Leinster	Personal	True	True	3.0	2.0	3.0	2.0	4.0	2.0	2.0	4.0	1.0	False
252624	2022-01-20	Male	60.0	Leinster	Business	True	False	3.0	3.0	3.0	1.0	4.0	4.0	4.0	4.0	1.0	True
328811	2021-07-04		48.0	Ulster	Business	True	False	4.0	4.0	4.0	5.0		4.0	5.0	4.0	1.0	True
100236	2021-03-13	Not specified		Munster	Personal	True	True	3.0	1.0	3.0	4.0	5.0	3.0	3.0	3.0	5.0	False
133578	2021-05-14	Male	43.0	Connacht	Personal	True	True	2.0	2.0	2.0		5.0	5.0	3.0	3.0	5.0	False
63467	2021-06-21	Female	63.0	Connacht	Personal	False	True	2.0	2.0	2.0	2.0	3.0	3.0	4.0	1.0	3.0	False
35524	2021-05-18	Not specified		Leinster	Business	True	False	1.0	4.0	5.0	5.0	5.0	5.0	3.0	5.0	5.0	True
182079	2021-02-22	m	30.0	Munster	Business	True	False	1.0	5.0	2.0	1.0	1.0	3.0	4.0	3.0	1.0	False
279258	2021-02-02	f	54.0	Leinster	Personal	True	True	4.0	3.0	1.0	1.0	2.0	3.0	5.0	5.0	2.0	False
128028	2021-10-06	Female		Leinster	Business	True	False	5.0	5.0	5.0	5.0	5.0	5.0	5.0	1.0		True
355964	2021-11-29	Not specified	47.0	Leinster	Business	False	False	5.0	3.0	5.0	4.0	2.0	2.0	3.0		1.0	True
255223	2022-11-17	Female		Munster	Business	True	False	4.0	4.0	5.0	4.0	4.0	5.0	5.0	3.0	4.0	True
130595	2021-08-29	f	30.0		Personal	True	False	4.0	4.0	4.0	5.0	2.0		4.0	5.0	2.0	False
23469	2021-12-02	Male	47.0	Leinster	Business	True	False	5.0	1.0	5.0	4.0	4.0	5.0	4.0	5.0	4.0	True
8807	2021-06-16	Male	32.0	Leinster	Business	True	False	3.0	3.0	4.0	5.0	2.0	3.0	2.0	5.0	5.0	True
220756	2022-02-02	Male	48.0	Munster	Business	True	False	5.0	3.0	3.0	5.0	5.0		1.0	5.0	5.0	True
155096	2021-11-27	Male	35.0	Munster	Personal	True	True	3.0	1.0	2.0	1.0	1.0	4.0	5.0	3.0	1.0	False
133777	2022-02-01	Female		Leinster	Business	True	False	5.0	5.0	5.0	5.0	5.0	4.0	3.0	5.0	5.0	True
4785	2022-06-26	f	72.0	Leinster	Business	True	False	2.0	2.0	2.0	2.0	2.0	5.0	5.0	4.0	2.0	False
56790	2022-02-28	Male	48.0		Personal	True	True		2.0	2.0	4.0	1.0	4.0	3.0	2.0	2.0	False
32132	2021-01-13	Male	35.0	Leinster	Business	True	False	3.0	2.0	2.0	3.0		5.0	1.0	4.0	3.0	False
366018	2022-03-31	Female		Connacht	Business	True	False	3.0	3.0	4.0	5.0	1.0	5.0	4.0	5.0	2.0	True
200827	2021-09-15	f	28.0	Munster	Personal	True	False	3.0	1.0	4.0		4.0	1.0	1.0	3.0	4.0	False
199310	2022-03-31	Female	31.0	Munster	Personal	True	False	5.0	5.0	5.0	5.0	5.0		5.0	3.0	5.0	True
277911	2022-11-16	Female	62.0	Leinster	Personal	False	True	1.0	1.0	1.0	4.0	2.0		3.0	5.0	3.0	False
107281	2022-11-01	Female		Connacht	Personal	False	False	4.0	3.0	1.0	3.0	3.0	1.0	4.0	3.0	3.0	False
208691	2022-11-02	Female	26.0	Leinster	Personal	True	True	3.0	3.0	3.0	2.0	3.0	5.0			3.0	False
90174	2022-04-18	Female	44.0	Munster	Personal	True	True	3.0	3.0	3.0	3.0	1.0	4.0	3.0	4.0	1.0	False
377213	2022-02-14	Female		Munster	Personal	False	False	2.0	2.0	2.0	1.0	1.0	5.0	2.0	1.0	1.0	False
315535	2022-12-05	Male	67.0	Munster	Business	True	False	1.0	1.0	3.0	2.0	5.0			2.0	2.0	True
177395	2022-05-29	Female	61.0	Leinster	Business	False	False	3.0	3.0	5.0	4.0	4.0	5.0	5.0	5.0	3.0	True
345660	2022-05-19		33.0	Leinster	Personal	True	False	3.0	2.0	4.0	4.0	3.0	2.0	3.0	1.0	3.0	True
8546	2021-02-18	Unspecified	39.0	Leinster	Personal	True	False	3.0	3.0	3.0	2.0	4.0	1.0	5.0	4.0	2.0	False
132032	2021-08-11	Male		Leinster	Personal	True	True	4.0	4.0	5.0	4.0	4.0	2.0	1.0	3.0	5.0	True
265468	2022-02-03	m	59.0	Leinster	Business	False	False	2.0	3.0	4.0	4.0	5.0	5.0	3.0	5.0	3.0	True
180418	2022-11-22	Female	34.0		Business	True	False	5.0	5.0	5.0	4.0	4.0	3.0	1.0	3.0	4.0	True
226893	2022-09-12	Male	46.0	Connacht	Personal	True	True	3.0	2.0	3.0	4.0	1.0	5.0	5.0	1.0	1.0	False
41093	2021-05-05	Female	78.0	Leinster	Business	True	False	1.0	2.0	4.0		1.0	1.0	1.0	1.0	2.0	False
258766	2021-09-13	Female		Leinster	Business	True	False	1.0	1.0	4.0	5.0	2.0		1.0	2.0	4.0	True
222083	2022-12-07	Female	33.0	Munster	Personal	True	False	2.0	2.0	2.0	4.0	1.0	1.0	2.0	4.0		False
83149	2021-10-19	Male	55.0	Leinster	Personal	True	False	5.0	5.0	5.0	2.0	5.0	4.0	4.0		5.0	True
216690	2021-12-19	Male	30.0	Leinster	Business	True	False	3.0	3.0	3.0	2.0	4.0	4.0	3.0	3.0	4.0	False
332098	2022-04-21	Male	63.0		Business	False	False	1.0	1.0	5.0	4.0	5.0	5.0			5.0	True
90767	2022-12-10	Female	46.0	Munster	Personal	True	False	1.0	3.0	3.0	2.0	2.0	5.0	3.0	4.0	2.0	False
200276	2021-02-13	Female	33.0	Ulster	Business	True	False	3.0	3.0	3.0		2.0		4.0	5.0	4.0	False
376021	2022-07-20	Female	43.0	Leinster	Business	True	False	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	4.0	False
362545	2022-03-26	Male	54.0	Munster	Personal	True	False	2.0	2.0	2.0	1.0	1.0	3.0	4.0		1.0	False
323059	2021-06-26	Male	50.0	Connacht	Business	True	False	3.0	2.0	4.0	5.0	5.0	4.0	5.0	5.0		True
199771	2022-02-21	Female	46.0	Leinster	Business	True	False	3.0	3.0	4.0	4.0	5.0	3.0	5.0	5.0	3.0	True
388199	2021-06-08	Female	59.0	Connacht	Personal	True	True	4.0	2.0	3.0	3.0	1.0	3.0	3.0	3.0	4.0	False
289137	2021-04-30	Male	61.0	Munster	Personal	False	True	3.0	2.0	5.0	3.0	4.0	5.0	5.0	5.0	3.0	False
243676	2022-09-21	Male		Munster	Personal	True	True	3.0	3.0	3.0	1.0	2.0	4.0	3.0	4.0	2.0	False
99847	2021-12-15	Female	58.0		Business	True	False	4.0	4.0	5.0	5.0	5.0	5.0	5.0	5.0	3.0	True
321804	2022-11-26			Leinster	Business	True	False	2.0	4.0	3.0	4.0	4.0	1.0	5.0	2.0	4.0	True
266600	2022-02-14	Male	47.0		Business	True	False	2.0	2.0	2.0	2.0	4.0	1.0	4.0	3.0	4.0	False
59524	2021-07-14	Female	32.0	Leinster	Business	True	False	1.0	1.0	1.0	2.0	2.0	4.0	2.0	5.0	4.0	False
206953	2021-09-15	m	54.0	Ulster	Business	True	False	3.0	1.0	4.0	4.0	5.0		5.0	5.0		True
16319	2022-10-12	Female		Connacht	Business	True	False	4.0	4.0	5.0	4.0	4.0	3.0	4.0	4.0	5.0	True
10847	2021-07-02	Female	34.0	Leinster	Business	True	False	4.0	4.0	4.0	4.0	4.0		4.0	4.0	3.0	True
225109	2021-05-08	Male			Business	True	False	4.0	4.0	4.0	5.0	2.0		2.0	4.0	2.0	True
306664	2022-04-22			Munster	Business	True	True	4.0	4.0	4.0	4.0		5.0	4.0	4.0	5.0	False
307012	2021-02-28		37.0		Business	True	False	3.0	5.0	3.0	3.0	3.0	4.0	3.0	3.0	3.0	False
109248	2022-10-30	Female	42.0	Munster	Personal	True	False	4.0	5.0	4.0	4.0	4.0	1.0	1.0	2.0	4.0	True
135243	2022-05-25	m	44.0	Leinster	Business	True	False	5.0	5.0	5.0	5.0	2.0	4.0	4.0	2.0	5.0	True
353807	2022-12-13	Male	18.0	Leinster	Personal	True	True	5.0	5.0	5.0	2.0		4.0	4.0	4.0	4.0	True
180818	2021-06-20	Male	66.0	Leinster	Personal	True	True	3.0	3.0	2.0	3.0	4.0	4.0	4.0	1.0	4.0	False
328736	2022-09-19	Male	66.0	Ulster	Business	False	False	2.0	2.0	4.0	3.0	4.0	4.0	4.0	3.0	4.0	True
1226	2021-04-04	f	29.0	Leinster	Personal	True	True	3.0	1.0	3.0	4.0	5.0	4.0	4.0	5.0		False
206169	2021-02-02	Not specified		Ulster	Business	True	False	5.0	5.0	5.0	5.0	4.0	4.0	1.0	4.0	2.0	True
263053	2021-12-15	Not specified		Connacht	Personal	True	False	4.0	1.0	5.0	5.0	2.0		4.0	2.0		True
271573	2022-04-09	Male	29.0	Ulster	Personal	True	True	2.0	2.0	2.0	2.0	1.0	3.0	1.0	3.0		False
248865	2021-04-01	Male	41.0	Ulster	Business	False	False	2.0	2.0		3.0	4.0	4.0	5.0	4.0	3.0	True
226555	2022-03-04	Male	29.0	Leinster	Personal	True	True	3.0	3.0	3.0	3.0	1.0	3.0	4.0	2.0	4.0	False
312346	2022-09-24	Female	39.0	Ulster	Personal	True	True	4.0	4.0	4.0	4.0	1.0	3.0	4.0	4.0	4.0	False
270734	2022-11-14			Ulster	Business	False	False	2.0	4.0	3.0	1.0	2.0	2.0	2.0	2.0	4.0	False
252671	2022-05-29	Female	33.0	Leinster	Business	True	False	5.0	5.0	5.0	1.0	4.0	3.0	4.0	4.0		True
387878	2022-08-10	Male	61.0	Munster	Business	True	False	1.0	1.0	5.0	4.0	4.0	4.0	4.0	4.0		True
184967	2021-05-16	Female		Leinster	Business-Plus	False	True	3.0	3.0	3.0	4.0	5.0		3.0	3.0	5.0	False
124212	2021-09-12	Male	61.0	Leinster	Business	True	False	3.0	4.0	4.0	5.0	5.0	5.0	5.0	5.0	3.0	True
41903	2022-04-11	Not specified	36.0	Ulster	Business	True	True	1.0	1.0	1.0	3.0	3.0	4.0	3.0	3.0	4.0	False
104733	2021-09-27	Female		Ulster	Personal	True	True	2.0	1.0	4.0	3.0	1.0	4.0	5.0		2.0	False
81808	2021-06-05	Male	53.0	Munster	Business	True	False	5.0	5.0	4.0	5.0	5.0	5.0	5.0	3.0	4.0	True
2865	2022-07-25	Female	27.0	Munster	Personal	True	False	4.0	4.0	4.0	5.0	5.0	2.0	5.0	4.0	5.0	True
219043	2021-11-22	Male	19.0	Leinster	Personal	True	True	4.0	4.0	4.0	2.0	3.0	1.0	4.0	4.0	4.0	False
150000	2022-10-13	Female	42.0	Connacht	Personal	True	False	2.0	2.0	3.0	1.0	3.0		5.0	5.0	1.0	False
339285	2022-09-12	Male	34.0	Connacht	Business	False	False	2.0	5.0	2.0	2.0	2.0	1.0	4.0	4.0	2.0	False
113503	2022-10-31	Female	26.0	Munster	Business-Plus	True	True	3.0	3.0	2.0	1.0	3.0	5.0	4.0	3.0	3.0	False
329074	2022-09-19	Male	34.0	Leinster	Business	True	False	2.0	2.0	4.0	3.0	4.0	4.0	4.0	5.0	4.0	False
185819	2021-07-12	m	20.0		Business	True	False	3.0	3.0	3.0	3.0	2.0	2.0	4.0	3.0	3.0	False
236965	2022-07-31	f	40.0	Ulster	Personal	True	True	3.0	2.0	2.0	4.0	4.0	3.0	1.0	5.0	4.0	False
280628	2021-12-05	Female	49.0	Leinster	Business	False	False	3.0	2.0	5.0	3.0	3.0	1.0	3.0	3.0		True
278479	2021-08-26	Male	62.0	Leinster	Business	False	False	2.0	2.0	5.0	5.0	3.0	4.0	4.0	4.0	3.0	True
86116	2021-05-12	Female	39.0	Connacht	Business	True	False	4.0	2.0	2.0	5.0	4.0	3.0	5.0	2.0		True
220244	2021-07-13	Female	24.0	Leinster	Personal	True	False	2.0	4.0	4.0	5.0	5.0	3.0	4.0	5.0	5.0	True
307856	2022-06-11	Male	68.0	Munster	Business-Plus	True	True	3.0	3.0	3.0	1.0	2.0	1.0	5.0	4.0	1.0	False
207631	2021-01-16	Female	58.0	Munster	Business	True	False	2.0	2.0	4.0	4.0	5.0	5.0	5.0	5.0	5.0	True
174503	2022-01-14	Female	36.0	Leinster	Business	True	False	3.0	3.0	4.0	1.0	1.0	3.0	4.0	3.0	1.0	False
43762	2022-07-14	Female	59.0	Munster	Business	True	False	1.0	2.0	2.0	2.0	1.0	3.0	1.0	2.0	3.0	False
357234	2022-01-20	Male		Leinster	Business	False	False	3.0	3.0	3.0	4.0	3.0	3.0	3.0	4.0	2.0	False
61033	2021-04-11	Male	39.0	Leinster	Personal	True	False	3.0	1.0	1.0	3.0	1.0	4.0	3.0	4.0	4.0	False
305524	2021-12-14		35.0	Munster	Business	True	False	2.0	3.0	4.0	4.0	4.0	4.0	3.0	2.0	4.0	True
307722	2021-11-29		40.0	Munster	Business	True	False	3.0	5.0	5.0	3.0		5.0	5.0	5.0	2.0	True
188828	2022-09-05	Male	45.0		Personal	True	True	1.0	2.0	3.0	3.0	3.0	1.0	4.0	4.0	4.0	False
320728	2022-06-11	Female	31.0	Munster	Personal	True	True	1.0	1.0	1.0	1.0	2.0	3.0	1.0	4.0	2.0	False
93443	2022-05-03	Male			Personal	True	False	2.0	2.0	2.0		3.0	1.0	4.0	4.0	3.0	False
109768	2021-10-21	Female	33.0	Leinster	Business	True	False	3.0	3.0	4.0	4.0	4.0	3.0	3.0	4.0		True
83941	2021-04-02	Male	60.0	Leinster	Personal	True	True	3.0	3.0	3.0	2.0	4.0	3.0	5.0	4.0	2.0	False
86346	2021-05-02	Female		Leinster	Personal	True	True	2.0	2.0	4.0	3.0	2.0	3.0	3.0	3.0	2.0	False
334146	2021-10-24	Male	49.0	Munster	Business	True	False	4.0	3.0	4.0	2.0	5.0	5.0	5.0		4.0	True
333727	2021-04-14		50.0	Munster	Business	True	False	3.0	3.0	4.0	2.0	3.0	4.0	4.0	4.0	3.0	True
305619	2021-01-06	Male		Leinster	Business	True	False	5.0	4.0	2.0	1.0	2.0	4.0	3.0	4.0	4.0	True
121508	2022-12-15	Male	48.0	Munster	Personal	True	False	3.0	4.0	3.0	3.0	3.0	3.0	3.0	4.0	3.0	False
245191	2021-05-25	Male	52.0	Leinster	Business	True	False	4.0	4.0	2.0	2.0	4.0	4.0	4.0	4.0	5.0	True
209159	2021-12-09	Male			Personal	False	False	2.0	4.0	4.0	4.0	4.0	1.0	1.0		2.0	False
209314	2021-09-30	Male	61.0	Connacht	Business	True	False	3.0	2.0	4.0	4.0	3.0		3.0		2.0	False
354022	2021-02-12	Male	41.0	Connacht	Personal	True	True	4.0	5.0	5.0	4.0	4.0	4.0	5.0	4.0	4.0	True
260429	2022-11-18		63.0	Leinster	Personal	True	True	5.0	2.0	1.0	3.0	5.0		2.0	2.0	1.0	True
370996	2021-09-18	Male	62.0	Leinster	Personal	False	True	2.0	1.0	1.0	4.0	2.0	2.0	1.0		2.0	False
7145	2022-09-01	Male	41.0	Leinster	Personal	False	True	4.0	5.0	5.0	4.0	4.0	4.0	5.0	3.0		True
240831	2022-06-14	f	33.0	Leinster	Business	True	True	1.0	1.0	1.0	2.0	2.0	1.0	2.0	4.0	2.0	False
133339	2021-11-20	f	45.0	Leinster	Business	True	False	3.0	3.0	4.0	5.0	5.0	5.0	5.0	5.0	2.0	True
292370	2022-10-04	f	27.0	Munster	Business	True	False	4.0	4.0	4.0	1.0	1.0		4.0	2.0	1.0	True
178970	2022-08-19	Male		Connacht	Personal	True	False	3.0	3.0	3.0	5.0	5.0	3.0	4.0	4.0		False
123529	2022-01-05	f	67.0	Connacht	Business	True	False	3.0	2.0	4.0	3.0	3.0	3.0	3.0	4.0	1.0	False
104473	2021-11-30	Female	32.0	Leinster	Personal	True	True	4.0	4.0	3.0	1.0	3.0	4.0	3.0	2.0	3.0	True
142610	2021-01-06	Female		Munster	Business	True	False	4.0	3.0	5.0	5.0	4.0	4.0	5.0	4.0	5.0	True
323393	2021-06-02	Not specified	59.0		Personal	True	False	4.0	4.0	4.0	4.0	4.0	2.0	3.0		4.0	True
213599	2021-11-27	m	67.0	Munster	Business	True	False	2.0	2.0	4.0	4.0	4.0	4.0	4.0	4.0	3.0	True
95766	2021-03-24	m	21.0		Personal	True	True	1.0	1.0	1.0	1.0	2.0	1.0	1.0	5.0	2.0	False
261000	2022-01-30	Male	68.0	Munster	Personal	True	True	3.0	3.0	3.0	3.0	4.0	3.0	4.0		3.0	False
150019	2021-05-10	Male	45.0	Munster	Personal	True	False	1.0	1.0	1.0	4.0	1.0	1.0	4.0	1.0	1.0	False
1518	2022-06-02		36.0	Leinster	Business-Plus	True	True	3.0	3.0	4.0	2.0	3.0	2.0	5.0	5.0		False
30640	2022-01-12	Not specified	50.0	Munster	Personal	True	True	3.0	3.0	2.0	3.0	4.0	1.0	4.0	4.0	4.0	False
193249	2021-10-29	Not specified	30.0	Munster	Business	True	False	5.0	3.0	5.0	1.0	1.0	3.0	2.0	2.0	3.0	True
41064	2021-07-30	Female	38.0	Leinster	Personal	True	True	3.0	3.0	3.0	4.0	5.0	3.0	5.0	5.0	2.0	False
83456	2021-07-29	Male	38.0	Connacht	Business	True	False	4.0	4.0	5.0	1.0	5.0	5.0	4.0	1.0	3.0	True
332479	2021-12-15	Male		Leinster	Business	False	False	2.0		3.0	3.0	4.0	1.0	2.0	3.0	4.0	True
29347	2021-03-15	m	37.0	Leinster	Business-Plus	True	True	1.0	2.0	2.0	1.0		4.0	4.0	2.0	4.0	False
133046	2021-07-15	Female	39.0	Leinster	Business	True	False	2.0	1.0	2.0	2.0	2.0	1.0	3.0	3.0		False
281483	2022-02-20	Female	48.0	Munster	Business	True	False	3.0	5.0	2.0	2.0	1.0	1.0	1.0	1.0	4.0	False
94571	2022-03-20	Unspecified	24.0	Leinster	Personal	True	False	1.0	1.0	5.0	5.0	3.0		1.0	2.0	5.0	True
185561	2022-01-05	Not specified	61.0	Ulster	Personal	False	True	4.0	4.0	4.0	4.0	5.0	4.0	3.0	3.0	5.0	False
234059	2022-03-17	Female	47.0	Leinster	Personal	True	True	4.0	4.0	4.0	2.0	4.0		5.0		3.0	True
159166	2021-11-23	f	52.0	Leinster	Business-Plus	True	False	2.0	4.0	2.0		2.0	1.0	4.0	3.0	4.0	False
252888	2021-03-09	Male	57.0	Leinster	Business-Plus	True	False	2.0	4.0	2.0	2.0	2.0	4.0	3.0	3.0	2.0	False
1119	2021-09-27	Male	18.0		Personal	True	True	2.0	2.0	1.0	4.0	3.0	3.0	5.0	3.0	5.0	False
283351	2022-08-12	Female	52.0	Munster	Business	True	False	2.0	2.0	2.0	4.0	1.0	1.0	4.0	4.0	1.0	False
359672	2022-07-24		57.0	Leinster	Business	True	False	1.0	4.0	1.0	5.0	5.0	5.0	5.0	5.0	3.0	True
60392	2022-07-09	Female		Ulster	Personal	True	False	2.0	2.0	2.0	1.0		2.0	3.0	4.0	4.0	False
123553	2021-03-14	Male	50.0	Leinster	Business	True	False	5.0	5.0	2.0	4.0	5.0	2.0	5.0	4.0	4.0	True
112271	2022-02-09	Female	52.0	Munster	Personal	True	True	1.0	5.0	3.0	3.0	3.0		2.0	2.0	2.0	False
15922	2021-01-18	Male	36.0	Connacht	Business	True	False	2.0	3.0	2.0	2.0	2.0	2.0	4.0	4.0	2.0	False
360638	2021-07-03		31.0	Leinster	Personal	True	False	2.0	3.0	3.0	4.0	5.0	3.0	4.0	3.0	5.0	False
63757	2021-11-05	Male		Leinster	Business	True	False	2.0	2.0	4.0	3.0	2.0	2.0	2.0	2.0		False
50104	2022-04-09	Female	28.0	Leinster	Personal	True	False	3.0	3.0	3.0	5.0	5.0	4.0	1.0	3.0	5.0	False
275510	2022-08-05	Female		Leinster	Personal	True	True	2.0	2.0	2.0	1.0	2.0	2.0	3.0	5.0	2.0	False
375632	2022-12-15	Not specified	36.0	Leinster	Business	True	True	2.0	2.0	2.0	1.0	2.0	1.0	3.0	1.0	2.0	False
251980	2022-06-23	Not specified		Munster	Business	True	False	1.0	1.0	1.0	4.0	4.0		4.0	4.0	4.0	False
92061	2021-04-28	Male	40.0	Munster	Business-Plus	True	True	2.0	2.0	2.0	3.0	3.0	3.0	1.0	3.0	1.0	False
244101	2022-10-02		46.0		Business	True	False	4.0	1.0	5.0	5.0	4.0	1.0	4.0	4.0	3.0	True
326431	2021-03-16	Male	26.0	Leinster	Personal	True	False	4.0	4.0	4.0	4.0	4.0	5.0	3.0	4.0	4.0	True
196435	2022-02-18		35.0	Munster	Business-Plus	True	False	2.0	2.0	2.0	3.0	2.0	3.0	3.0	3.0	5.0	False
130049	2021-07-19	Male	57.0	Munster	Business	True	False	3.0	4.0	4.0	3.0	5.0	3.0	5.0	5.0	4.0	True
139962	2022-09-06	Male	27.0		Personal	True	True	1.0	1.0	2.0	1.0	2.0	5.0	1.0	1.0	2.0	False
135320	2022-07-17	Male			Personal	True	True	2.0	3.0	2.0	4.0	5.0	3.0	4.0	4.0	5.0	False
22962	2022-04-07	Female	53.0	Munster	Business	True	False		2.0	1.0	1.0	3.0	2.0	2.0	2.0	4.0	True
32289	2022-09-01	Female	46.0	Munster	Personal	True	True	2.0	3.0	3.0		4.0	4.0	2.0	5.0	4.0	True
21032	2021-10-09	Male	18.0	Leinster	Personal	True	True	3.0	5.0		4.0	5.0	4.0		4.0		False
210862	2021-09-07	Female	69.0	Munster	Personal	True	True	4.0	4.0	4.0	2.0	2.0	2.0	2.0	2.0	2.0	True
35888	2022-04-24	Male	37.0		Business	True	False	4.0	4.0	3.0	3.0	3.0	5.0	5.0	5.0	3.0	True
376072	2022-12-20	Male	60.0	Munster	Personal	False	False	3.0	5.0	3.0	3.0	3.0	1.0	4.0	3.0	3.0	False
229497	2021-02-01		40.0		Personal	True	False	2.0	2.0	2.0	2.0	2.0	3.0	3.0	2.0		False
194376	2022-04-01	Female	62.0	Leinster	Personal	True	True	2.0	2.0	3.0	3.0	4.0	4.0	4.0	5.0	4.0	False
251343	2022-04-30	Male		Leinster	Business	True	False	4.0	4.0	4.0		2.0	4.0	3.0	3.0		True
72715	2022-02-06	Male	77.0	Ulster	Personal	True	True	4.0	4.0	1.0	4.0	5.0		4.0		5.0	False
12056	2022-09-10	Female	63.0		Personal	False	True	4.0	3.0	3.0	4.0	4.0	2.0	4.0	3.0	4.0	False
191450	2021-07-14	Male	46.0	Connacht	Personal	True	False	2.0	5.0	2.0	3.0	3.0	3.0	3.0	4.0	3.0	False
110061	2022-04-10	Female		Munster	Business	True	False	1.0	1.0	4.0	3.0	1.0	1.0	4.0	1.0	1.0	False
9517	2021-09-14	Male	61.0	Leinster	Personal	True	True	4.0	4.0	1.0		1.0	4.0		4.0	3.0	False
282328	2021-07-03	m		Ulster	Business	True	False	1.0	3.0	4.0	3.0	4.0	4.0	4.0	4.0	4.0	True
338436	2021-04-17	Male		Leinster	Business	True	False	3.0	2.0	3.0	3.0	3.0	4.0	3.0	4.0	3.0	False
333328	2022-01-14	m	50.0	Ulster	Business	True	False	1.0	3.0	4.0	3.0	4.0	5.0	5.0	5.0	2.0	True
66240	2021-01-30	Female	30.0	Leinster	Business	True	False	5.0	5.0	5.0	3.0	3.0	5.0	3.0	5.0		True
60129	2022-05-18	Female		Ulster	Personal	False	False	4.0	2.0	2.0	2.0	3.0	2.0	3.0	2.0	2.0	False
71081	2022-03-21		28.0	Munster	Business	True	False		4.0	4.0	4.0	4.0	3.0	4.0	4.0		True
169306	2021-10-16	Male	67.0	Munster	Business	True	False	3.0	3.0	5.0	2.0	3.0	3.0	3.0	3.0	3.0	True
66552	2021-02-12	Female	43.0	Ulster	Personal	True	False		2.0	5.0	4.0		2.0	4.0	1.0	3.0	True
67852	2022-03-23		27.0	Munster	Business	True	False	4.0	3.0	4.0	4.0	4.0		2.0	1.0	4.0	True
71483	2022-06-14	Female	32.0	Connacht	Personal	True	False	4.0	1.0	4.0	1.0	4.0	2.0	3.0	3.0	4.0	False
81857	2021-06-01	Female	32.0	Leinster	Personal	True	True	2.0	1.0	2.0	4.0		3.0	2.0	2.0	5.0	False
204104	2021-04-06	m	50.0	Connacht	Business	True	False	4.0	4.0	4.0	4.0	3.0	5.0	4.0	5.0	3.0	True
95864	2021-12-18	Female	53.0	Connacht	Business	True	False		4.0	2.0	3.0	2.0	2.0	2.0	2.0	5.0	True
270604	2021-07-19	Male	35.0	Munster	Business	True	False	3.0	3.0	3.0	3.0	3.0		3.0	3.0	3.0	False
250189	2022-09-19	Not specified	75.0	Leinster	Personal	False	True	2.0	2.0	3.0	3.0	4.0	3.0	3.0	5.0	4.0	False
332471	2021-04-25	Female	53.0	Munster	Business	False	False	2.0		5.0	1.0	4.0	2.0	4.0	4.0	3.0	True
217327	2021-09-02	Female	32.0	Munster	Business	True	True	3.0	3.0	3.0	3.0	4.0	3.0		4.0	4.0	False
